zpid_1,zpid_2,zipcode_1,year_month.y_1,zestimate_linear_1,interval_range_linear_1,type_1,yearBuilt_1,bathrooms_1,bedrooms_1,lot_1,lotUnit_1,heating_1,cooling_1,parkingType_1,price.y_1,zipcode_2,year_month.y_2,zestimate_linear_2,interval_range_linear_2,type_2,yearBuilt_2,bathrooms_2,bedrooms_2,lot_2,lotUnit_2,heating_2,cooling_2,parkingType_2,price.y_2
11419415,11455672,15221,2021/4/1,125178.0,22.6,"Single Family Residence, Residential",1930,1,3,6200.0,sqft,"Forced Air, Natural Gas",Central Air,Open Parking,124000.0,15221,2021/4/1,159374.9231,29.61538462,"Single Family Residence, Residential",1920,3,4,4620.0,sqft,Natural Gas,Central Air,Attached Garage,165000.0
11342870,11420763,15221,2021/5/1,182184.0,31.0,"Single Family Residence, Residential",1900,2,3,1646.0,sqft,"Hot Water, Natural Gas","Window A/C, Wall Unit(s)",unknown,178310.0,15221,2021/5/1,142018.7273,24.90909091,"Single Family Residence, Residential",1942,2,3,5998.0,sqft,Natural Gas,Central Air,unknown,140000.0
11419740,11456529,15221,2021/5/1,151230.4545,22.27272727,"Single Family Residence, Residential",1950,1,3,6098.0,sqft,Natural Gas,Central Air,Attached Garage,179900.0,15221,2021/5/1,186155.5833,23.33333333,"Single Family Residence, Residential",1930,3,3,4556.0,sqft,Natural Gas,Central Air,Open Parking,220000.0
11420763,11455107,15221,2021/5/1,142018.7273,24.90909091,"Single Family Residence, Residential",1942,2,3,5998.0,sqft,Natural Gas,Central Air,unknown,140000.0,15221,2021/5/1,168913.75,15.0,"Single Family Residence, Residential",1953,1,3,9077.0,sqft,"Forced Air, Natural Gas","Central Air, Electric",unknown,177000.0
11454560,11456336,15221,2021/7/1,115758.1429,32.0,"Single Family Residence, Residential",1940,2,2,8580.0,sqft,"Forced Air, Natural Gas","Central Air, Electric",unknown,113000.0,15221,2021/7/1,136038.2727,24.72727273,"Single Family Residence, Residential",1953,2,2,4199.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,145000.0
11454768,11456336,15221,2021/7/1,168638.0,24.0,"Single Family Residence, Residential",1945,2,3,6769.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,198500.0,15221,2021/7/1,136038.2727,24.72727273,"Single Family Residence, Residential",1953,2,2,4199.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,145000.0
11383012,11456784,15221,2021/8/1,126977.7778,42.33333333,"Single Family Residence, Residential",1950,2,3,7501.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,141000.0,15221,2021/8/1,121900.043,12.94623656,"Single Family Residence, Residential",1919,1,4,1694.0,sqft,"Hot Water, Natural Gas",Window A/C,unknown,104000.0
11417519,11456784,15221,2021/8/1,113800.0,39.66666667,"Single Family Residence, Residential",1941,2,3,4800.0,sqft,"Forced Air, Electric",Central Air,unknown,128000.0,15221,2021/8/1,121900.043,12.94623656,"Single Family Residence, Residential",1919,1,4,1694.0,sqft,"Hot Water, Natural Gas",Window A/C,unknown,104000.0
11417537,11456784,15221,2021/8/1,108291.2381,36.47619048,"Single Family Residence, Residential",1950,2,3,4116.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,140000.0,15221,2021/8/1,121900.043,12.94623656,"Single Family Residence, Residential",1919,1,4,1694.0,sqft,"Hot Water, Natural Gas",Window A/C,unknown,104000.0
11456514,11456784,15221,2021/8/1,147651.913,32.08695652,"Single Family Residence, Residential",1950,2,3,8400.0,sqft,"Hot Water, Natural Gas",Window A/C,unknown,146000.0,15221,2021/8/1,121900.043,12.94623656,"Single Family Residence, Residential",1919,1,4,1694.0,sqft,"Hot Water, Natural Gas",Window A/C,unknown,104000.0
11342753,11418657,15221,2022/2/1,251630.0,42.35,SingleFamily,1910,3,4,2860.0,sqft,"Other, Forced air, Gas",Central,unknown,196375.0,15221,2022/2/1,298095.8621,10.49655172,"Single Family Residence, Residential",1963,3,4,0.26,Acres,"Hot Water, Natural Gas",Central Air,unknown,292000.0
11417114,11417554,15221,2022/2/1,102720.0,24.03448276,"Single Family Residence, Residential",1941,1,3,9535.0,sqft,"Forced Air, Natural Gas",unknown,unknown,117500.0,15221,2022/2/1,129460.6897,41.91724138,"Single Family Residence, Residential",1940,2,4,5179.0,sqft,"Forced Air, Natural Gas",unknown,unknown,199900.0
11455454,11456122,15221,2022/3/1,115417.3913,43.69565217,"Single Family Residence, Residential",1950,1,3,7501.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,178850.0,15221,2022/3/1,112823.1293,40.23809524,"Single Family Residence, Residential",1929,2,2,3300.0,sqft,"Forced Air, Natural Gas","Window A/C, Central Air",unknown,130000.0
11418971,11419328,15221,2022/4/1,329340.0,19.0,"Single Family Residence, Residential",1965,4,5,0.38,Acres,"Forced Air, Natural Gas",Central Air,unknown,366000.0,15221,2022/4/1,286246.1538,14.61538462,"Single Family Residence, Residential",1961,4,5,0.36,Acres,"Forced Air, Natural Gas","Central Air, Electric",unknown,299900.0
11419253,11419621,15221,2022/5/1,263482.5,12.475,"Single Family Residence, Residential",1965,2,4,10358.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,273000.0,15221,2022/5/1,291822.7586,19.02068966,"Single Family Residence, Residential",1940,3,5,7501.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,360000.0
11420835,11420837,15221,2022/5/1,140064.4068,12.13559322,"Single Family Residence, Residential",1940,2,3,0.25,Acres,Natural Gas,Central Air,unknown,134000.0,15221,2022/5/1,163240.0,44.2,"Single Family Residence, Residential",1925,2,3,4748.0,sqft,"Hot Water, Natural Gas",Central Air,unknown,245000.0
11342094,11343177,15221,2022/6/1,391247.191,16.4494382,"Single Family Residence, Residential",1900,3,4,2639.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,480000.0,15221,2022/6/1,430138.4615,11.38461538,"Single Family Residence, Residential",1933,2,4,5002.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,400000.0
11418586,121887263,15221,2022/6/1,485325.0,14.125,"Single Family Residence, Residential",1963,4,4,0.26,Acres,"Forced Air, Natural Gas",Central Air,unknown,500000.0,15221,2022/6/1,430992.3077,11.69230769,"Single Family Residence, Residential",2013,3,3,0.37,Acres,"Forced Air, Natural Gas","Central Air, Electric",unknown,415000.0
11333328,11410509,15223,2019/8/1,112866.2353,28.47058824,SingleFamily,1898,2,3,4085.0,sqft,"Forced air, Gas",Central,unknown,144000.0,15223,2019/8/1,140160.0,20.0,SingleFamily,1925,2,3,6242.0,sqft,"Other, Gas",Central,unknown,180000.0
11333247,11410785,15223,2019/9/1,132412.1154,23.46153846,SingleFamily,1947,2,2,4700.0,sqft,"Other, Gas",Central,unknown,130000.0,15223,2019/9/1,162334.0769,21.84615385,SingleFamily,1930,2,2,0.47,Acres,"Other, Gas",Central,unknown,174000.0
11331068,11411329,15223,2020/10/1,141016.6,30.8,"Single Family Residence, Residential",1910,2,3,4800.0,sqft,"Hot Water, Other",Other,unknown,124000.0,15223,2020/10/1,174829.6923,22.23076923,"Single Family Residence, Residential",1941,1,3,0.26,Acres,"Forced Air, Natural Gas",Central Air,unknown,150000.0
11372306,11411329,15223,2020/10/1,217323.6667,22.83333333,"Single Family Residence, Residential",1931,2,3,5520.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,228500.0,15223,2020/10/1,174829.6923,22.23076923,"Single Family Residence, Residential",1941,1,3,0.26,Acres,"Forced Air, Natural Gas",Central Air,unknown,150000.0
11410606,11411329,15223,2020/10/1,204800.0,15.0,"Single Family Residence, Residential",1940,2,3,5000.0,sqft,"Hot Water, Natural Gas",Central Air,unknown,209000.0,15223,2020/10/1,174829.6923,22.23076923,"Single Family Residence, Residential",1941,1,3,0.26,Acres,"Forced Air, Natural Gas",Central Air,unknown,150000.0
11411113,11411342,15223,2020/12/1,170799.0,16.0,"Single Family Residence, Residential",1955,2,2,5998.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,180000.0,15223,2020/12/1,157404.9231,26.76923077,"Single Family Residence, Residential",1942,2,3,8154.0,sqft,"Forced Air, Natural Gas","Central Air, Electric",unknown,125000.0
11372568,11372612,15223,2020/3/1,171845.8,15.0,SingleFamily,1957,2,3,5401.0,sqft,Other,Central,unknown,205000.0,15223,2020/3/1,160111.0,20.0,SingleFamily,1965,2,2,6250.0,sqft,"Forced air, Gas",Central,unknown,159900.0
11330632,11331110,15223,2020/8/1,154170.8,15.2,"Single Family Residence, Residential",1950,1,3,3644.0,sqft,"Forced Air, Natural Gas",Window A/C,unknown,150500.0,15223,2020/8/1,128051.0,26.0,"Single Family Residence, Residential",1932,2,3,3950.0,sqft,"Forced Air, Natural Gas",Window A/C,unknown,195000.0
11330632,11333077,15223,2020/8/1,154170.8,15.2,"Single Family Residence, Residential",1950,1,3,3644.0,sqft,"Forced Air, Natural Gas",Window A/C,unknown,150500.0,15223,2020/8/1,127804.6,42.8,"Single Family Residence, Residential",1925,2,3,5000.0,sqft,Natural Gas,Window A/C,unknown,185000.0
11373063,11373539,15223,2020/9/1,124442.0909,32.18181818,SingleFamily,1952,1,2,7241.0,sqft,Other,Central,Off-street,135000.0,15223,2020/9/1,143756.0,32.0,"Single Family Residence, Residential",1930,2,3,8350.0,sqft,Natural Gas,Central Air,Other,245900.0
11410557,11410613,15223,2021/12/1,237005.8394,27.50364964,"Single Family Residence, Residential",1900,2,4,8154.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,207000.0,15223,2021/12/1,250300.0,14.0,"Single Family Residence, Residential",1928,2,3,7500.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,250000.0
11373411,11443931,15223,2021/5/1,163957.0,33.0,"Single Family Residence, Residential",1902,2,3,8494.0,sqft,"Radiant, Natural Gas",Wall Unit(s),unknown,150000.0,15223,2021/5/1,129801.8182,55.09090909,"Single Family Residence, Residential",1923,1,2,0.38,Acres,"Forced Air, Natural Gas","Central Air, Electric",unknown,200000.0
11372335,11410549,15223,2021/8/1,150882.3158,15.78947368,"Condominium, Single Family Residence, Townhouse, Residential",1970,1,2,4984.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,152000.0,15223,2021/8/1,183393.3333,27.73333333,"Single Family Residence, Residential",1955,2,2,7474.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,190000.0
11372648,11410549,15223,2021/8/1,134364.6667,37.66666667,"Single Family Residence, Residential",1892,1,3,2178.0,sqft,Natural Gas,Central Air,unknown,137500.0,15223,2021/8/1,183393.3333,27.73333333,"Single Family Residence, Residential",1955,2,2,7474.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,190000.0
11410571,11410634,15223,2021/8/1,242666.6667,19.33333333,"Single Family Residence, Residential",1924,2,3,5998.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,260000.0,15223,2021/8/1,228181.3333,18.0,"Single Family Residence, Residential",1930,2,2,0.34,Acres,"Forced Air, Natural Gas","Window A/C, Central Air",unknown,210000.0
11410907,11411046,15223,2022/6/1,248055.5556,13.95555556,"Single Family Residence, Residential",1971,2,3,5000.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,305000.0,15223,2022/6/1,249100.0,20.0,"Single Family Residence, Residential",1953,2,3,0.39,Acres,"Forced Air, Natural Gas","Attic Fan, Central Air",unknown,218000.0
11402408,11402987,15224,2019/10/1,193530.0,32.0,SingleFamily,1880,2,2,1250.0,sqft,Other,unknown,unknown,269775.0,15224,2019/10/1,163435.0,17.77777778,SingleFamily,1900,1,1,1102.0,sqft,Other,unknown,unknown,145000.0
11402408,11515158,15224,2019/10/1,193530.0,32.0,SingleFamily,1880,2,2,1250.0,sqft,Other,unknown,unknown,269775.0,15224,2019/10/1,186095.7,24.4,SingleFamily,1900,1,2,1999.0,sqft,Other,unknown,unknown,122500.0
11524350,11524807,15224,2019/11/1,226732.6154,20.76923077,Townhouse,1925,1,3,1899.0,sqft,Other,unknown,unknown,270000.0,15224,2019/11/1,217965.5,26.0,SingleFamily,1890,2,4,1524.0,sqft,Other,unknown,unknown,166600.0
11402340,11402362,15224,2019/12/1,252957.2,35.8,SingleFamily,1880,2,4,1372.0,sqft,"Forced air, Gas",Central,On-street,310000.0,15224,2019/12/1,199009.0,21.0,SingleFamily,1900,2,3,1372.0,sqft,"Forced air, Gas",Central,On-street,233000.0
11514252,11514810,15224,2019/9/1,158623.6,19.8,"Townhouse, Residential",1900,2,2,1398.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,152500.0,15224,2019/9/1,187769.0,32.0,SingleFamily,1936,2,2,686.0,sqft,"Other, Gas",Central,unknown,220000.0
11514810,11524791,15224,2019/9/1,187769.0,32.0,SingleFamily,1936,2,2,686.0,sqft,"Other, Gas",Central,unknown,220000.0,15224,2019/9/1,186306.3333,12.66666667,SingleFamily,1910,3,3,1999.0,sqft,"Forced air, Gas",Other,unknown,158000.0
11514877,11515138,15224,2020/12/1,244976.8462,27.15384615,"Single Family Residence, Residential",1900,1,2,1498.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,270000.0,15224,2020/12/1,253725.0,38.61538462,"Single Family Residence, Residential",1890,3,3,1350.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,375000.0
11515138,11520608,15224,2020/12/1,253725.0,38.61538462,"Single Family Residence, Residential",1890,3,3,1350.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,375000.0,15224,2020/12/1,268792.0,39.0,"Single Family Residence, Residential",1900,3,2,1999.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,199900.0
11515138,11524249,15224,2020/12/1,253725.0,38.61538462,"Single Family Residence, Residential",1890,3,3,1350.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,375000.0,15224,2020/12/1,255236.8,24.4,"Single Family Residence, Residential",1920,2,3,1999.0,sqft,"Hot Water, Natural Gas",Window A/C,unknown,309000.0
11515138,104362709,15224,2020/12/1,253725.0,38.61538462,"Single Family Residence, Residential",1890,3,3,1350.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,375000.0,15224,2020/12/1,299189.5714,11.5,"Townhouse, Residential",2009,2,1,725.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,290000.0
11520608,11524249,15224,2020/12/1,268792.0,39.0,"Single Family Residence, Residential",1900,3,2,1999.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,199900.0,15224,2020/12/1,255236.8,24.4,"Single Family Residence, Residential",1920,2,3,1999.0,sqft,"Hot Water, Natural Gas",Window A/C,unknown,309000.0
11520608,104362709,15224,2020/12/1,268792.0,39.0,"Single Family Residence, Residential",1900,3,2,1999.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,199900.0,15224,2020/12/1,299189.5714,11.5,"Townhouse, Residential",2009,2,1,725.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,290000.0
11514688,11524356,15224,2020/2/1,294575.0667,41.73333333,"Single Family Residence, Residential",1900,2,3,2178.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,195000.0,15224,2020/2/1,285030.1,15.3,SingleFamily,1925,2,3,2178.0,sqft,"Radiant, Gas","Other, Wall",unknown,308000.0
11514865,11520056,15224,2020/3/1,194207.75,28.0,SingleFamily,1910,2,3,1742.0,sqft,Other,unknown,unknown,230000.0,15224,2020/3/1,264710.0,38.0,SingleFamily,1900,3,3,1999.0,sqft,Other,unknown,unknown,385000.0
11520056,11520675,15224,2020/3/1,264710.0,38.0,SingleFamily,1900,3,3,1999.0,sqft,Other,unknown,unknown,385000.0,15224,2020/3/1,286281.3333,27.66666667,SingleFamily,1900,3,3,2221.0,sqft,Other,unknown,unknown,535000.0
11515093,11524632,15224,2020/8/1,221214.0,36.18181818,SingleFamily,1900,2,3,2670.0,sqft,Other,unknown,unknown,145000.0,15224,2020/8/1,178611.0,40.0,"Single Family Residence, Residential",1910,1,1,927.83,sqft,"Forced Air, Natural Gas",unknown,unknown,190000.0
11519664,11524632,15224,2020/8/1,121169.0909,40.0,Townhouse,1910,1,2,1400.0,sqft,"Forced air, Gas",unknown,unknown,121000.0,15224,2020/8/1,178611.0,40.0,"Single Family Residence, Residential",1910,1,1,927.83,sqft,"Forced Air, Natural Gas",unknown,unknown,190000.0
11520533,11524632,15224,2020/8/1,226876.5455,46.72727273,SingleFamily,1910,3,4,2121.0,sqft,Other,unknown,unknown,250000.0,15224,2020/8/1,178611.0,40.0,"Single Family Residence, Residential",1910,1,1,927.83,sqft,"Forced Air, Natural Gas",unknown,unknown,190000.0
11514176,11514264,15224,2020/9/1,259018.4545,24.54545455,"Single Family Residence, Residential",1900,1,3,631.62,sqft,"Forced Air, Natural Gas",Central Air,Open Parking,262800.0,15224,2020/9/1,254554.1,45.1,"Single Family Residence, Residential",1900,2,4,1080.0,sqft,Natural Gas,Central Air,Open Parking,217000.0
11519975,11520053,15224,2020/9/1,186572.0,38.0,"Townhouse, Residential",1910,3,3,1058.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,220000.0,15224,2020/9/1,144291.2,24.5,"Single Family Residence, Residential",1910,1,5,2570.0,sqft,"Hot Water, Natural Gas",Window A/C,unknown,160000.0
11514599,11520590,15224,2021/11/1,195966.3077,45.0,"Single Family Residence, Residential",1900,1,2,1058.0,sqft,"Forced Air, Natural Gas",unknown,Open Parking,122700.0,15224,2021/11/1,197216.1074,35.0,Townhouse,1910,1,2,1234.0,sqft,"Forced air, Gas",unknown,On-street,199900.0
11402259,11519460,15224,2021/12/1,169865.5172,39.89655172,"Single Family Residence, Residential",1900,1,4,800.0,sqft,"Hot Water, Natural Gas",unknown,unknown,195000.0,15224,2021/12/1,164441.3793,18.89655172,"Single Family Residence, Residential",1900,2,2,1189.0,sqft,"Forced Air, Natural Gas",unknown,unknown,155000.0
11514617,11514761,15224,2022/3/1,255700.0,24.0,"Single Family Residence, Residential",1900,1,2,1938.0,sqft,"Hot Water, Natural Gas",unknown,Open Parking,262650.0,15224,2022/3/1,244431.0345,37.51724138,"Single Family Residence, Residential",1890,1,2,1219.0,sqft,"Forced Air, Natural Gas",unknown,Open Parking,195000.0
11520118,11520544,15224,2022/4/1,285403.3557,25.40939597,"Single Family Residence, Residential",1920,3,3,3900.0,sqft,Other,Central Air,unknown,285000.0,15224,2022/4/1,274684.6154,32.79487179,"Single Family Residence, Residential",1900,3,3,2252.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,405000.0
11515162,123271847,15224,2022/6/1,280555.6818,26.63636364,"Single Family Residence, Residential",1900,2,1,1498.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,290000.0,15224,2022/6/1,291165.4762,19.57142857,"Single Family Residence, Residential",2013,2,3,3092.0,sqft,Natural Gas,Central Air,unknown,385000.0
11561872,11566438,15226,2019/10/1,106765.4615,41.30769231,SingleFamily,1930,1,3,3301.0,sqft,"Other, Gas",unknown,Garage - Attached,137000.0,15226,2019/10/1,119374.6,31.2,SingleFamily,1955,1,2,5601.0,sqft,"Other, Gas",unknown,Garage - Attached,107500.0
11561955,11566438,15226,2019/10/1,134065.9,14.95,SingleFamily,1955,1,3,448.0,sqft,Other,unknown,Garage - Attached,135900.0,15226,2019/10/1,119374.6,31.2,SingleFamily,1955,1,2,5601.0,sqft,"Other, Gas",unknown,Garage - Attached,107500.0
11650133,11652689,15226,2019/10/1,114177.9,18.6,SingleFamily,1964,1,2,3079.0,sqft,"Forced air, Gas",Central,unknown,120000.0,15226,2019/10/1,99916.76471,26.35294118,SingleFamily,1910,3,3,5924.0,sqft,"Other, Forced air",Central,unknown,283000.0
11566155,11650332,15226,2019/11/1,150766.0,28.84615385,SingleFamily,1923,3,4,4325.0,sqft,Other,Central,Garage - Attached,170000.0,15226,2019/11/1,120566.8,15.0,SingleFamily,1952,1,2,4234.0,sqft,Other,Central,Garage - Attached,121000.0
11440452,11650499,15226,2019/12/1,151639.8,16.0,SingleFamily,1958,2,2,7365.0,sqft,"Forced air, Gas",Central,Garage - Attached,154000.0,15226,2019/12/1,150074.9,16.9,SingleFamily,1956,2,3,3598.0,sqft,Other,Central,Garage - Attached,127650.0
11566557,11648903,15226,2019/12/1,116253.6667,13.5,SingleFamily,1948,1,2,3728.0,sqft,Other,unknown,unknown,115000.0,15226,2019/12/1,118025.6923,31.53846154,SingleFamily,1930,2,2,3480.0,sqft,Other,unknown,unknown,140000.0
11566557,11653820,15226,2019/12/1,116253.6667,13.5,SingleFamily,1948,1,2,3728.0,sqft,Other,unknown,unknown,115000.0,15226,2019/12/1,103161.7143,33.85714286,SingleFamily,1920,1,2,3600.0,sqft,"Forced air, Gas",unknown,unknown,140000.0
