zpid_1,zpid_2,zipcode_1,year_month.y_1,zestimate_linear_1,interval_range_linear_1,type_1,yearBuilt_1,bathrooms_1,bedrooms_1,lot_1,lotUnit_1,heating_1,cooling_1,parkingType_1,price.y_1,zipcode_2,year_month.y_2,zestimate_linear_2,interval_range_linear_2,type_2,yearBuilt_2,bathrooms_2,bedrooms_2,lot_2,lotUnit_2,heating_2,cooling_2,parkingType_2,price.y_2,pred_choice,true_choice,correct,price_diff_pct,difficulty,bedrooms_diff,bathrooms_diff,year_diff,lot_diff,bedroom_category,year_category,strat_key,sample_group
11468782,11470240,15236,2021/2/1,195782.8462,22.23076923,"Single Family Residence, Residential",1951,3,4,7801.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,328000.0,15236,2021/2/1,231044.375,20.625,SingleFamily,1955,2,2,0.56,Acres,"Forced air, Gas",Central,unknown,210000.0,1,1.0,True,35.97560975609756,medium,2,1,-4,7800.44,p1_much,similar,medium_p1_much,correct
11393869,11547219,15236,2021/3/1,179708.0769,13.69230769,SingleFamily,1944,2,3,8727.0,sqft,"Forced air, Gas",Central,unknown,185000.0,15236,2021/3/1,199927.5455,13.63636364,"Single Family Residence, Residential",1953,2,3,7692.0,sqft,"Forced Air, Natural Gas",Electric,unknown,243500.0,2,2.0,True,24.02464065708419,hard,0,0,-9,1035.0,equal,similar,hard_equal,correct
11468018,11546286,15236,2021/3/1,230201.6364,18.45454545,"Single Family Residence, Residential",1930,3,3,7801.0,sqft,"Forced Air, Natural Gas","Central Air, Electric",unknown,172050.0,15236,2021/3/1,264782.8462,20.0,"Single Family Residence, Residential",1957,2,3,7200.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,320000.0,2,2.0,True,46.234375,easy,0,1,-27,601.0,equal,p2_newer,easy_equal,correct
11468018,11547219,15236,2021/3/1,230201.6364,18.45454545,"Single Family Residence, Residential",1930,3,3,7801.0,sqft,"Forced Air, Natural Gas","Central Air, Electric",unknown,172050.0,15236,2021/3/1,199927.5455,13.63636364,"Single Family Residence, Residential",1953,2,3,7692.0,sqft,"Forced Air, Natural Gas",Electric,unknown,243500.0,2,2.0,True,29.342915811088293,medium,0,1,-23,109.0,equal,p2_newer,medium_equal,correct
11469585,11469604,15236,2021/3/1,171898.0909,13.72727273,"Single Family Residence, Residential",1956,2,3,6586.0,sqft,Natural Gas,Central Air,unknown,219900.0,15236,2021/3/1,172929.3077,13.30769231,"Single Family Residence, Residential",1955,2,3,7701.0,sqft,Natural Gas,Central Air,unknown,172000.0,1,1.0,True,21.78262846748522,hard,0,0,1,-1115.0,equal,p1_slight,hard_equal,correct
11469585,11546690,15236,2021/3/1,171898.0909,13.72727273,"Single Family Residence, Residential",1956,2,3,6586.0,sqft,Natural Gas,Central Air,unknown,219900.0,15236,2021/3/1,170693.0,17.0,"Single Family Residence, Residential",1971,1,2,9748.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,182000.0,1,1.0,True,17.235106866757615,hard,1,1,-15,-3162.0,p1_slight,similar,hard_p1_slight,correct
11469585,11546969,15236,2021/3/1,171898.0909,13.72727273,"Single Family Residence, Residential",1956,2,3,6586.0,sqft,Natural Gas,Central Air,unknown,219900.0,15236,2021/3/1,182806.0,21.0,"Single Family Residence, Residential",1949,2,3,9792.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,170500.0,1,1.0,True,22.46475670759436,hard,0,0,7,-3206.0,equal,p1_slight,hard_equal,correct
11470565,11547139,15236,2021/3/1,315459.8462,10.46153846,"Single Family Residence, Residential",1965,4,4,0.25,Acres,"Forced Air, Natural Gas",Central Air,unknown,284500.0,15236,2021/3/1,340876.1429,15.0,"Single Family Residence, Residential",1948,3,3,0.56,Acres,"Forced Air, Natural Gas",Central Air,unknown,371500.0,2,2.0,True,23.418573351278603,hard,1,1,17,-0.31000000000000005,p1_slight,p1_slight,hard_p1_slight,correct
11393444,11506901,15236,2021/4/1,160051.4444,11.11111111,"Townhouse, Residential",1984,2,2,1200.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,160000.0,15236,2021/4/1,175567.4615,23.15384615,"Single Family Residence, Residential",1938,2,3,0.26,Acres,"Forced Air, Natural Gas",Central Air,unknown,205500.0,2,2.0,True,22.14111922141119,hard,-1,0,46,1199.74,p2_more,p1_much,hard_p2_more,correct
11393981,11469727,15236,2021/4/1,194489.1818,16.45454545,"Single Family Residence, Residential",1950,2,3,0.25,Acres,Natural Gas,Central Air,unknown,200500.0,15236,2021/4/1,166131.75,18.75,"Single Family Residence, Residential",1953,2,2,7230.0,sqft,"Forced Air, Natural Gas","Central Air, Electric",unknown,145700.0,1,1.0,True,27.331670822942645,medium,1,0,-3,-7229.75,p1_slight,similar,medium_p1_slight,correct
11429263,11469598,15236,2021/4/1,247613.2727,12.72727273,"Single Family Residence, Residential",1953,2,3,0.28,Acres,Natural Gas,Central Air,unknown,250000.0,15236,2021/4/1,220067.8,17.6,"Single Family Residence, Residential",1958,2,3,6695.0,sqft,"Forced Air, Natural Gas","Central Air, Wall Unit(s)",unknown,207000.0,1,1.0,True,17.2,hard,0,0,-5,-6694.72,equal,similar,hard_equal,correct
11429917,11469727,15236,2021/4/1,183005.0,12.25,"Single Family Residence, Residential",1947,1,3,7500.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,193000.0,15236,2021/4/1,166131.75,18.75,"Single Family Residence, Residential",1953,2,2,7230.0,sqft,"Forced Air, Natural Gas","Central Air, Electric",unknown,145700.0,1,1.0,True,24.507772020725387,hard,1,-1,-6,270.0,p1_slight,similar,hard_p1_slight,correct
11430139,11467692,15236,2021/4/1,219532.6154,22.46153846,"Single Family Residence, Residential",1946,3,4,6629.0,sqft,"Forced Air, Natural Gas","Window A/C, Central Air",unknown,220000.0,15236,2021/4/1,234354.0,15.0,"Single Family Residence, Residential",1995,3,3,7248.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,275000.0,2,2.0,True,20.0,hard,1,0,-49,-619.0,p1_slight,p2_newer,hard_p1_slight,correct
11430139,11469594,15236,2021/4/1,219532.6154,22.46153846,"Single Family Residence, Residential",1946,3,4,6629.0,sqft,"Forced Air, Natural Gas","Window A/C, Central Air",unknown,220000.0,15236,2021/4/1,186307.6364,15.18181818,"Single Family Residence, Residential",1956,2,3,6599.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,178000.0,1,1.0,True,19.090909090909093,hard,1,1,-10,30.0,p1_slight,similar,hard_p1_slight,correct
11467692,11470022,15236,2021/4/1,234354.0,15.0,"Single Family Residence, Residential",1995,3,3,7248.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,275000.0,15236,2021/4/1,224713.5,19.25,"Single Family Residence, Residential",1962,2,3,0.37,Acres,"Forced Air, Natural Gas","Central Air, Electric",unknown,190000.0,1,1.0,True,30.909090909090907,medium,0,1,33,7247.63,equal,p1_much,medium_equal,correct
11467692,11470250,15236,2021/4/1,234354.0,15.0,"Single Family Residence, Residential",1995,3,3,7248.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,275000.0,15236,2021/4/1,213580.5556,21.66666667,"Single Family Residence, Residential",1956,2,3,0.25,Acres,"Forced Air, Natural Gas",Central Air,unknown,215000.0,1,1.0,True,21.818181818181817,hard,0,1,39,7247.75,equal,p1_much,hard_equal,correct
11469594,11546655,15236,2021/4/1,186307.6364,15.18181818,"Single Family Residence, Residential",1956,2,3,6599.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,178000.0,15236,2021/4/1,210436.75,17.0,"Single Family Residence, Residential",1960,2,3,8925.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,230000.0,2,2.0,True,22.608695652173914,hard,0,0,-4,-2326.0,equal,similar,hard_equal,correct
11469727,11506901,15236,2021/4/1,166131.75,18.75,"Single Family Residence, Residential",1953,2,2,7230.0,sqft,"Forced Air, Natural Gas","Central Air, Electric",unknown,145700.0,15236,2021/4/1,175567.4615,23.15384615,"Single Family Residence, Residential",1938,2,3,0.26,Acres,"Forced Air, Natural Gas",Central Air,unknown,205500.0,2,2.0,True,29.09975669099757,medium,-1,0,15,7229.74,p2_more,p1_slight,medium_p2_more,correct
11470250,11506824,15236,2021/4/1,213580.5556,21.66666667,"Single Family Residence, Residential",1956,2,3,0.25,Acres,"Forced Air, Natural Gas",Central Air,unknown,215000.0,15236,2021/4/1,182415.0,17.0,"Single Family Residence, Residential",1950,2,3,7801.0,sqft,"Forced Air, Natural Gas","Central Air, Electric",unknown,157400.0,1,1.0,True,26.790697674418606,medium,0,0,6,-7800.75,equal,p1_slight,medium_equal,correct
11506285,11546655,15236,2021/4/1,201303.0,18.30769231,"Single Family Residence, Residential",1958,2,3,7800.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,165000.0,15236,2021/4/1,210436.75,17.0,"Single Family Residence, Residential",1960,2,3,8925.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,230000.0,2,2.0,True,28.26086956521739,medium,0,0,-2,-1125.0,equal,similar,medium_equal,correct
11546616,11546655,15236,2021/4/1,187426.0,16.0,"Single Family Residence, Residential",1957,2,3,8450.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,167000.0,15236,2021/4/1,210436.75,17.0,"Single Family Residence, Residential",1960,2,3,8925.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,230000.0,2,2.0,True,27.391304347826086,medium,0,0,-3,-475.0,equal,similar,medium_equal,correct
11391129,11468155,15236,2021/5/1,147399.1818,11.90909091,"Townhouse, Residential",1994,2,2,2224.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,140000.0,15236,2021/5/1,168405.9091,14.54545455,"Single Family Residence, Residential",1955,2,4,6642.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,173000.0,2,2.0,True,19.07514450867052,hard,-2,0,39,-4418.0,p2_more,p1_much,hard_p2_more,correct
11392941,11468489,15236,2021/5/1,252428.4444,24.77777778,"Single Family Residence, Residential",1948,4,3,8864.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,225000.0,15236,2021/5/1,300128.0,13.0,"Single Family Residence, Residential",1994,3,3,0.32,Acres,"Forced Air, Natural Gas","Central Air, Electric",unknown,405000.0,2,2.0,True,44.44444444444444,easy,0,1,-46,8863.68,equal,p2_newer,easy_equal,correct
11392941,11507889,15236,2021/5/1,252428.4444,24.77777778,"Single Family Residence, Residential",1948,4,3,8864.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,225000.0,15236,2021/5/1,281345.5,11.75,"Single Family Residence, Residential",1965,3,4,8028.0,sqft,Natural Gas,Central Air,unknown,275000.0,2,2.0,True,18.181818181818183,hard,-1,1,-17,836.0,p2_more,similar,hard_p2_more,correct
11392941,11508423,15236,2021/5/1,252428.4444,24.77777778,"Single Family Residence, Residential",1948,4,3,8864.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,225000.0,15236,2021/5/1,278181.0,20.25,"Single Family Residence, Residential",1960,3,4,9180.0,sqft,Natural Gas,Central Air,unknown,285000.0,2,2.0,True,21.052631578947366,hard,-1,1,-12,-316.0,p2_more,similar,hard_p2_more,correct
11393017,11469517,15236,2021/5/1,188804.2857,14.28571429,"Single Family Residence, Residential",1935,2,2,9801.0,sqft,"Hot Water, Natural Gas",Central Air,unknown,210000.0,15236,2021/5/1,176828.0,15.0,"Single Family Residence, Residential",1957,2,3,6499.0,sqft,Natural Gas,Central Air,unknown,255400.0,2,2.0,True,17.7760375880971,hard,-1,0,-22,3302.0,p2_more,p2_newer,hard_p2_more,correct
11393500,11469404,15236,2021/5/1,183884.6364,13.18181818,"Townhouse, Residential",1985,2,2,1692.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,180000.0,15236,2021/5/1,201194.8,16.6,"Single Family Residence, Residential",1947,2,3,6407.0,sqft,Natural Gas,Central Air,unknown,232350.0,2,2.0,True,22.53066494512589,hard,-1,0,38,-4715.0,p2_more,p1_much,hard_p2_more,correct
11393500,11469517,15236,2021/5/1,183884.6364,13.18181818,"Townhouse, Residential",1985,2,2,1692.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,180000.0,15236,2021/5/1,176828.0,15.0,"Single Family Residence, Residential",1957,2,3,6499.0,sqft,Natural Gas,Central Air,unknown,255400.0,2,2.0,True,29.52231793265466,medium,-1,0,28,-4807.0,p2_more,p1_much,medium_p2_more,correct
11393500,11470388,15236,2021/5/1,183884.6364,13.18181818,"Townhouse, Residential",1985,2,2,1692.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,180000.0,15236,2021/5/1,178990.1,13.6,"Single Family Residence, Residential",1955,2,3,7150.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,225000.0,2,2.0,True,20.0,hard,-1,0,30,-5458.0,p2_more,p1_much,hard_p2_more,correct
11393909,11468589,15236,2021/5/1,198359.3333,13.33333333,"Townhouse, Residential",1985,3,2,1298.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,195000.0,15236,2021/5/1,230567.1538,16.92307692,"Single Family Residence, Residential",1961,2,4,10079.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,250000.0,2,2.0,True,22.0,hard,-2,1,24,-8781.0,p2_more,p1_much,hard_p2_more,correct
11393909,11469517,15236,2021/5/1,198359.3333,13.33333333,"Townhouse, Residential",1985,3,2,1298.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,195000.0,15236,2021/5/1,176828.0,15.0,"Single Family Residence, Residential",1957,2,3,6499.0,sqft,Natural Gas,Central Air,unknown,255400.0,2,2.0,True,23.64917776037588,hard,-1,1,28,-5201.0,p2_more,p1_much,hard_p2_more,correct
11393909,11506916,15236,2021/5/1,198359.3333,13.33333333,"Townhouse, Residential",1985,3,2,1298.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,195000.0,15236,2021/5/1,226492.8182,17.27272727,"Single Family Residence, Residential",1939,2,3,9500.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,290000.0,2,2.0,True,32.758620689655174,medium,-1,1,46,-8202.0,p2_more,p1_much,medium_p2_more,correct
11393999,11469517,15236,2021/5/1,149935.6667,22.44444444,"Single Family Residence, Residential",1954,2,2,6799.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,165000.0,15236,2021/5/1,176828.0,15.0,"Single Family Residence, Residential",1957,2,3,6499.0,sqft,Natural Gas,Central Air,unknown,255400.0,2,2.0,True,35.39545810493344,medium,-1,0,-3,300.0,p2_more,similar,medium_p2_more,correct
11394035,11469517,15236,2021/5/1,188475.6667,17.66666667,"Single Family Residence, Residential",1948,2,3,0.36,Acres,"Forced Air, Natural Gas",Central Air,unknown,181500.0,15236,2021/5/1,176828.0,15.0,"Single Family Residence, Residential",1957,2,3,6499.0,sqft,Natural Gas,Central Air,unknown,255400.0,2,2.0,True,28.935003915426783,medium,0,0,-9,-6498.64,equal,similar,medium_equal,correct
11394035,11470388,15236,2021/5/1,188475.6667,17.66666667,"Single Family Residence, Residential",1948,2,3,0.36,Acres,"Forced Air, Natural Gas",Central Air,unknown,181500.0,15236,2021/5/1,178990.1,13.6,"Single Family Residence, Residential",1955,2,3,7150.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,225000.0,2,2.0,True,19.333333333333332,hard,0,0,-7,-7149.64,equal,similar,hard_equal,correct
11394137,11469517,15236,2021/5/1,160161.0,28.0,"Single Family Residence, Residential",1950,2,2,6426.0,sqft,"Forced Air, Natural Gas","Central Air, Electric",unknown,165311.0,15236,2021/5/1,176828.0,15.0,"Single Family Residence, Residential",1957,2,3,6499.0,sqft,Natural Gas,Central Air,unknown,255400.0,2,2.0,True,35.27368833202819,medium,-1,0,-7,-73.0,p2_more,similar,medium_p2_more,correct
11428538,11469517,15236,2021/5/1,157814.4444,15.77777778,"Single Family Residence, Residential",1950,1,2,9147.0,sqft,"Forced Air, Natural Gas","Central Air, Electric",unknown,157000.0,15236,2021/5/1,176828.0,15.0,"Single Family Residence, Residential",1957,2,3,6499.0,sqft,Natural Gas,Central Air,unknown,255400.0,2,2.0,True,38.52779953014879,medium,-1,-1,-7,2648.0,p2_more,similar,medium_p2_more,correct
11469404,11506916,15236,2021/5/1,201194.8,16.6,"Single Family Residence, Residential",1947,2,3,6407.0,sqft,Natural Gas,Central Air,unknown,232350.0,15236,2021/5/1,226492.8182,17.27272727,"Single Family Residence, Residential",1939,2,3,9500.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,290000.0,2,2.0,True,19.879310344827587,hard,0,0,8,-3093.0,equal,p1_slight,hard_equal,correct
11469517,11506629,15236,2021/5/1,176828.0,15.0,"Single Family Residence, Residential",1957,2,3,6499.0,sqft,Natural Gas,Central Air,unknown,255400.0,15236,2021/5/1,158141.5,12.0,"Single Family Residence, Residential",1953,1,2,8398.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,150000.0,1,1.0,True,41.26859827721221,easy,1,1,4,-1899.0,p1_slight,p1_slight,easy_p1_slight,correct
11508423,11547261,15236,2021/5/1,278181.0,20.25,"Single Family Residence, Residential",1960,3,4,9180.0,sqft,Natural Gas,Central Air,unknown,285000.0,15236,2021/5/1,239582.7778,16.77777778,"Single Family Residence, Residential",1956,2,4,0.36,Acres,Natural Gas,Central Air,unknown,234900.0,1,1.0,True,17.57894736842105,hard,0,1,4,9179.64,equal,p1_slight,hard_equal,correct
11357406,11429865,15236,2021/6/1,214934.0,12.8,"Townhouse, Residential",1990,2,3,5140.0,sqft,"Forced Air, Electric",Central Air,unknown,224900.0,15236,2021/6/1,240396.1667,20.08333333,"Single Family Residence, Residential",1967,3,3,0.28,Acres,"Forced Air, Natural Gas",Central Air,unknown,270000.0,2,2.0,True,16.703703703703702,hard,0,-1,23,5139.72,equal,p1_much,hard_equal,correct
11429142,11469828,15236,2021/6/1,196931.2857,19.42857143,"Single Family Residence, Residential",1939,2,3,7200.0,sqft,"Hot Water, Natural Gas",Central Air,unknown,240000.0,15236,2021/6/1,188807.0,15.0,"Single Family Residence, Residential",1958,1,3,5610.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,180000.0,1,1.0,True,25.0,hard,0,1,-19,1590.0,equal,similar,hard_equal,correct
11429142,11469886,15236,2021/6/1,196931.2857,19.42857143,"Single Family Residence, Residential",1939,2,3,7200.0,sqft,"Hot Water, Natural Gas",Central Air,unknown,240000.0,15236,2021/6/1,183499.4,18.0,"Single Family Residence, Residential",1955,1,3,5546.0,sqft,Natural Gas,Central Air,unknown,182500.0,1,1.0,True,23.958333333333336,hard,0,1,-16,1654.0,equal,similar,hard_equal,correct
11468042,11469828,15236,2021/6/1,168656.2105,15.15789474,"Single Family Residence, Residential",1950,3,3,7897.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,235000.0,15236,2021/6/1,188807.0,15.0,"Single Family Residence, Residential",1958,1,3,5610.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,180000.0,1,1.0,True,23.404255319148938,hard,0,2,-8,2287.0,equal,similar,hard_equal,correct
11470170,11506552,15236,2021/6/1,174460.2,13.8,"Single Family Residence, Residential",1959,2,3,7148.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,170000.0,15236,2021/6/1,187867.6364,12.45454545,"Single Family Residence, Residential",1952,3,3,0.33,Acres,"Forced Air, Natural Gas",Central Air,unknown,210000.0,2,2.0,True,19.047619047619047,hard,0,-1,7,7147.67,equal,p1_slight,hard_equal,correct
11354901,11507036,15236,2021/7/1,158926.0,14.0,"Townhouse, Residential",1980,2,2,1559.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,150000.0,15236,2021/7/1,163989.8667,23.0,"Single Family Residence, Residential",1940,2,3,7800.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,200000.0,2,2.0,True,25.0,hard,-1,0,40,-6241.0,p2_more,p1_much,hard_p2_more,correct
11429076,11506886,15236,2021/7/1,265326.087,15.2173913,"Single Family Residence, Residential",1955,2,3,0.27,Acres,Natural Gas,"Attic Fan, Central Air",unknown,300000.0,15236,2021/7/1,237849.0435,17.91304348,"Single Family Residence, Residential",1940,2,3,7692.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,235000.0,1,1.0,True,21.666666666666668,hard,0,0,15,-7691.73,equal,p1_slight,hard_equal,correct
11429265,11546398,15236,2021/7/1,267070.4762,11.52380952,"Single Family Residence, Residential",1955,3,4,8999.0,sqft,"Forced Air, Natural Gas","Central Air, Electric",unknown,340000.0,15236,2021/7/1,256548.5652,14.39130435,"Single Family Residence, Residential",1978,3,3,7801.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,258000.0,1,1.0,True,24.11764705882353,hard,1,0,-23,1198.0,p1_slight,p2_newer,hard_p1_slight,correct
11430458,11507036,15236,2021/7/1,145743.0,30.0,"Single Family Residence, Residential",1950,1,2,0.42,Acres,"Forced Air, Natural Gas","Central Air, Electric",unknown,145000.0,15236,2021/7/1,163989.8667,23.0,"Single Family Residence, Residential",1940,2,3,7800.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,200000.0,2,2.0,True,27.500000000000004,medium,-1,-1,10,-7799.58,p2_more,p1_slight,medium_p2_more,correct
